Energy_MeV,LET_keV_um,CSDA_um,longitudinal_straggling_um,lateral_straggling_um,particle,material,Energy_MeV_u
40.0,262.8,99.66,3.37,1.1,11B,water,3.69994
45.0,240.8,119.53,4.39,1.25,11B,water,4.16243
50.0,222.8,141.12,5.36,1.41,11B,water,4.62492
55.0,207.5,164.37,6.3,1.59,11B,water,5.08741
60.0,194.5,189.25,7.23,1.78,11B,water,5.5499
65.0,183.1,215.73,8.15,1.99,11B,water,6.01239
70.0,173.2,243.8,9.08,2.21,11B,water,6.47489
80.0,156.4,304.56,12.53,2.68,11B,water,7.39987
90.0,142.7,371.49,15.73,3.2,11B,water,8.32485
100.0,131.2,444.57,18.85,3.76,11B,water,9.24984
110.0,121.4,523.8,21.96,4.37,11B,water,10.17482
120.0,112.9,609.22,25.09,5.03,11B,water,11.09981
130.0,105.4,700.89,28.28,5.73,11B,water,12.02479
140.0,98.75,798.9,31.53,6.48,11B,water,12.94977
150.0,92.84,903.31,34.86,7.27,11B,water,13.87476
160.0,87.53,1010.0,38.27,8.12,11B,water,14.79974
170.0,82.75,1130.0,41.76,9.01,11B,water,15.72472
180.0,78.42,1260.0,45.35,9.96,11B,water,16.64971
200.0,70.95,1520.0,59.22,11.99,11B,water,18.49968
225.0,63.43,1900.0,79.41,14.83,11B,water,20.81214
250.0,57.55,2310.0,98.78,17.99,11B,water,23.1246
275.0,52.99,2760.0,117.86,21.44,11B,water,25.43705
300.0,49.53,3250.0,136.73,25.18,11B,water,27.74951
325.0,47.03,3770.0,155.28,29.15,11B,water,30.06197
350.0,44.43,4320.0,173.64,33.33,11B,water,32.37443
375.0,41.99,4890.0,192.16,37.75,11B,water,34.68689
400.0,39.82,5510.0,210.91,42.39,11B,water,36.99935
450.0,36.17,6820.0,281.83,52.38,11B,water,41.62427
500.0,33.2,8270.0,348.36,63.26,11B,water,46.24919
550.0,30.74,9830.0,413.16,75.01,11B,water,50.87411
600.0,28.67,11510.0,477.38,87.6,11B,water,55.49903
650.0,26.89,13310.0,541.57,101.01,11B,water,60.12395
700.0,25.36,15230.0,606.03,115.22,11B,water,64.74887
800.0,22.83,19390.0,845.45,145.94,11B,water,73.99871
900.0,20.83,23970.0,1070.0,179.6,11B,water,83.24854
1000.0,19.21,28970.0,1280.0,216.06,11B,water,92.49838
1100.0,17.88,34360.0,1490.0,255.17,11B,water,101.74822
1200.0,16.75,40140.0,1700.0,296.81,11B,water,110.99806
1300.0,15.79,46290.0,1910.0,340.86,11B,water,120.2479
1400.0,14.96,52800.0,2120.0,387.22,11B,water,129.49773
1500.0,14.24,59650.0,2340.0,435.77,11B,water,138.74757
1600.0,13.6,66830.0,2550.0,486.41,11B,water,147.99741
1700.0,13.04,74340.0,2760.0,539.07,11B,water,157.24725
1800.0,12.53,82160.0,2980.0,593.63,11B,water,166.49709
2000.0,11.67,98690.0,3790.0,708.24,11B,water,184.99676
2250.0,10.81,120950.0,4930.0,860.9,11B,water,208.12136
2500.0,10.11,144870.0,5990.0,1020.0,11B,water,231.24595
2750.0,9.534,170340.0,6990.0,1190.0,11B,water,254.37055
3000.0,9.054,197250.0,7960.0,1370.0,11B,water,277.49514
3250.0,8.648,225500.0,8920.0,1560.0,11B,water,300.61974
3500.0,8.3,255000.0,9850.0,1750.0,11B,water,323.74433
3750.0,7.999,285680.0,10770.0,1940.0,11B,water,346.86893
4000.0,7.735,317460.0,11670.0,2150.0,11B,water,369.99353
4500.0,7.298,384010.0,15010.0,2560.0,11B,water,416.24272
5000.0,6.951,454210.0,18000.0,2990.0,11B,water,462.49191
5500.0,6.67,527640.0,20800.0,3430.0,11B,water,508.7411
6000.0,6.438,603930.0,23440.0,3880.0,11B,water,554.99029
6500.0,6.245,682780.0,25970.0,4340.0,11B,water,601.23948
7000.0,6.082,763900.0,28400.0,4800.0,11B,water,647.48867
8000.0,5.824,931920.0,37050.0,5730.0,11B,water,739.98705
9000.0,5.631,1110000.0,44540.0,6670.0,11B,water,832.48543
10000.0,5.484,1290000.0,51320.0,7600.0,11B,water,924.98381
